,sky_id,fbref_player,short_team,sky_pos,tff_value,MD_1_Pts,MD_2_Pts,MD_3_Pts,MD_4_Pts,MD_5_Pts,MD_6_Pts,MD_7_Pts,MD_8_Pts,MD_9_Pts,MD_10_Pts,MD_11_Pts,MD_12_Pts,MD_13_Pts,MD_14_Pts,MD_15_Pts,MD_16_Pts,MD_17_Pts,MD_18_Pts,MD_19_Pts,MD_20_Pts,MD_21_Pts,MD_22_Pts,MD_23_Pts,MD_24_Pts,MD_25_Pts,MD_26_Pts,MD_27_Pts,MD_28_Pts,MD_29_Pts,MD_30_Pts,MD_31_Pts,MD_32_Pts,MD_33_Pts,MD_34_Pts,MD_35_Pts,MD_36_Pts,MD_37_Pts,MD_38_Pts,MD_39_Pts,MD_40_Pts,MD_41_Pts,MD_42_Pts,Total_Pts
123,1028,Frank Onyeka,BRE,MID,3.1,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.0,5.13
124,1346,Stefan Bajcetic,LIV,MID,2.3,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.53,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.47,0.0,0.0,3.34
125,890,Mathias Jensen,BRE,MID,3.4,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,2.79,0.0,0.0,0.0,0.0,0.0,0.0,2.59,0.0,19.68
126,1,Calum Chambers,AVL,DEF,2.8,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,5.289999999999999
127,491,John Egan,SHU,DEF,2.3,0.0,0.0,3.3,0.0,0.0,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,3.42,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,0.0,1.84,0.0,0.0,0.0,15.530000000000001
128,1246,Lewis Cook,BOU,MID,2.8,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,2.31,0.0,0.0,2.34,0.0,0.0,0.0,17.17
129,1406,Pervis Estupiñán,BHA,DEF,3.4,0.0,0.0,4.91,0.0,0.0,0.0,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.31,0.0,3.04,0.0,0.0,0.0,0.0,25.609999999999996
130,1286,Joe Worrall,FOR,DEF,2.5,0.0,1.15,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,13.48
131,3409,Allan Campbell,LUT,MID,2.4,0.0,0.0,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,2.02,0.0,0.0,0.0,0.0,0.0,1.93,0.0,0.0,0.0,11.94
132,3213,Hamed Junior Traorè,BOU,MID,2.6,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,2.01,0.0,0.0,0.0,15.49
133,337,Trent Alexander-Arnold,LIV,DEF,5.5,0.0,0.0,0.0,0.0,0.0,3.19,0.0,0.0,5.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,4.18,0.0,4.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,3.14,0.0,0.0,27.470000000000002
134,224,Anthony Gordon,NEW,MID,3.4,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.0,1.72,0.0,2.02,0.0,0.0,0.0,13.660000000000002
135,263,Antonee Robinson,FUL,DEF,2.5,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,3.61,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,15.45
136,599,Tomáš Souček,WHU,MID,3.4,0.0,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,0.0,2.89,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,3.02,0.0,0.0,0.0,21.01
137,649,Abdoulaye Doucouré,EVE,MID,3.5,0.0,0.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.0,3.48,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,3.57,0.0,0.0,0.0,23.17
138,154,Emerson Palmieri,WHU,DEF,2.4,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,1.85,0.0,0.0,3.02,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.54,0.0,0.0,3.26,0.0,0.0,0.0,16.560000000000002
139,450,Paul Dummett,NEW,DEF,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.48
140,3364,Simon Adingra,BHA,FOR,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.25,0.0,0.0,0.0,0.0,0.82
141,490,George Baldock,SHU,DEF,2.3,0.0,0.0,3.22,0.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,0.0,1.99,0.0,0.0,0.0,16.08
142,1382,Joseph Hodge,WOL,MID,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1403,Remo Freuler,FOR,MID,2.4,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,4.779999999999999
144,3385,Fred Onyedinma,LUT,MID,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,727,Nathaniel Clyne,CRY,DEF,2.6,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.0,1.22,0.0,0.0,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,8.17
146,1227,Philip Billing,BOU,MID,3.2,0.0,0.0,4.02,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,3.35,0.0,0.0,0.0,24.91
147,1175,Kieran Trippier,NEW,DEF,4.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31,0.0,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,4.27,0.0,0.0,0.0,0.0,0.0,4.32,0.0,4.74,0.0,0.0,0.0,25.200000000000003
148,711,Elliot Anderson,NEW,MID,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.29,0.0,0.0,0.0,0.98
149,1315,Ivan Perišić,TOT,DEF,3.8,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,1.56,0.0,0.0,11.520000000000001
150,1889,Arnaut Danjuma,EVE,FOR,3.2,0.0,0.0,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,0.0,0.0,1.97,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,14.719999999999999
151,880,Vitaly Janelt,BRE,MID,3.2,0.0,0.0,0.0,0.0,2.64,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,0.0,0.0,2.46,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,17.59
152,88,Alexis Mac Allister,LIV,MID,3.8,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,4.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,0.0,0.0,0.0,0.0,3.67,0.0,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62,0.0,0.0,0.0,3.3,0.0,0.0,25.37
153,344,Kostas Tsimikas,LIV,DEF,3.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.82,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,5.53
154,670,Jayden Bogle,SHU,DEF,2.1,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,1.19,0.0,0.0,0.0,7.48
155,463,Jonjo Shelvey,FOR,MID,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,155,Hakim Ziyech,CHE,MID,4.4,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,8.09
157,144,Billy Gilmour,BHA,MID,2.6,0.0,0.0,1.13,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,1.28,0.0,0.0,0.0,0.0,8.86
158,1174,Philippe Coutinho,AVL,MID,4.2,0.0,0.0,0.0,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,5.45
159,531,Pierre Højbjerg,TOT,MID,3.6,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.0,0.0,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,3.17,0.0,0.0,22.28
160,3392,Louie Watson,LUT,MID,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1199,Christian Eriksen,MUN,MID,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.16,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.17,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,1.27,0.0,0.0,0.0,7.83
162,936,Emmanuel Dennis,FOR,FOR,3.8,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,3.65
163,1407,Thilo Kehrer,WHU,DEF,2.9,0.0,0.0,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46,0.0,0.0,0.0,0.0,1.17,0.0,0.0,1.81,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,1.97,0.0,0.0,0.0,10.08
164,1393,Marcus Tavernier,BOU,MID,2.7,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,2.51,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,2.33,0.0,0.0,0.0,13.57
165,3415,Ismaila Cheick Coulibaly,SHU,MID,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.55,0.0,0.0,0.0,2.7199999999999998
166,1234,Jaidon Anthony,BOU,FOR,3.4,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.85,0.0,0.0,0.0,5.86
167,488,John Fleck,SHU,MID,2.3,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,1.15,0.0,0.0,0.0,7.73
168,3411,Issa Kaboré,LUT,DEF,2.2,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,0.0,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,3.68,0.0,0.0,0.0,0.0,0.0,2.69,0.0,0.0,0.0,14.729999999999999
169,252,Tyrese Francois,FUL,MID,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,763,Jakub Moder,BHA,MID,2.6,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.56,0.0,0.0,0.0,0.0,3.08
171,1392,Orel Mangala,FOR,MID,2.3,0.0,2.21,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,0.0,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.11,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,14.809999999999999
172,44,Matt Targett,NEW,DEF,3.3,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.0,0.0,0.0,0.0,0.0,1.47,0.0,1.58,0.0,0.0,0.0,8.120000000000001
173,222,Alex Iwobi,EVE,MID,3.5,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.14,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,2.93,0.0,0.0,0.0,0.0,2.83,0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,21.490000000000002
174,3178,Álex Moreno,AVL,DEF,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,3.36,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.0,0.0,2.96,0.0,0.0,0.0,0.0,9.34
175,473,Ben Osborn,SHU,MID,2.2,0.0,0.0,1.8,0.0,0.0,0.0,0.0,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,1.62,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,0.0,1.94,0.0,0.0,0.0,11.659999999999998
176,1900,Cody Gakpo,LIV,FOR,5.3,0.0,0.0,0.0,0.0,0.0,2.53,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36,0.0,0.0,0.0,0.0,2.81,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.58,0.0,0.0,19.28
177,72,Pascal Groß,BHA,MID,3.7,0.0,0.0,3.93,0.0,0.0,0.0,0.0,0.0,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.74,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83,0.0,3.22,0.0,0.0,0.0,0.0,24.689999999999998
178,3187,Noni Madueke,CHE,FOR,3.1,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,7.119999999999999
179,475,Jack Robinson,SHU,DEF,2.2,0.0,0.0,3.01,0.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,0.0,1.87,0.0,0.0,0.0,15.2
180,492,Chris Basham,SHU,DEF,2.2,0.0,0.0,2.1,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,0.0,2.89,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,1.94,0.0,0.0,0.0,14.36
181,3382,Dominik Szoboszlai,LIV,MID,4.0,0.0,0.0,0.0,0.0,0.0,3.78,0.0,0.0,4.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,0.0,0.0,0.0,0.0,3.66,0.0,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72,0.0,0.0,0.0,3.41,0.0,0.0,25.87
182,192,Jordan Ayew,CRY,FOR,3.8,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,0.0,0.0,2.22,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,0.0,2.21,0.0,0.0,0.0,16.490000000000002
183,594,Pablo Fornals,WHU,MID,3.5,0.0,0.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,0.0,0.0,0.0,1.72,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.84,0.0,0.0,0.0,11.94
184,3394,Luke Berry,LUT,MID,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,1.25
185,3184,Danilo,FOR,MID,2.3,0.0,2.83,0.0,0.0,0.0,0.0,0.0,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,19.93
186,59,John McGinn,AVL,MID,3.6,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,2.69,0.0,0.0,0.0,0.0,2.39,0.0,0.0,0.0,0.0,2.43,0.0,0.0,0.0,0.0,17.67
187,3362,Mahmoud Dahoud,BHA,MID,2.9,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,0.0,2.99,0.0,0.0,0.0,0.0,23.479999999999997
188,1308,Giulian Biancone,FOR,DEF,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.32
189,297,Kalvin Phillips,MCI,MID,3.2,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.72,0.0,0.0,0.0,0.0,0.74,0.0,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,4.74
190,152,Mason Mount,MUN,MID,4.9,0.0,0.0,0.0,0.0,0.0,0.0,3.22,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,2.97,0.0,0.0,0.0,0.0,0.0,0.0,2.76,0.0,0.0,0.0,3.06,0.0,0.0,0.0,20.38
